"variable","FIPS","areaname","state","value"
"B23006_009E",44660,"Stillwater, OK Micro Area; Oklahoma","40","8704"
"B23006_009E",45140,"Tahlequah, OK Micro Area; Oklahoma","40","6746"
"B23006_009E",46140,"Tulsa, OK Metro Area; Oklahoma","40","140509"
"B23006_009E",48220,"Weatherford, OK Micro Area; Oklahoma","40","3659"
"B23006_009E",49260,"Woodward, OK Micro Area; Oklahoma","40","3806"
"B23006_010E",10220,"Ada, OK Micro Area; Oklahoma","40","4209"
"B23006_010E",11060,"Altus, OK Micro Area; Oklahoma","40","2640"
"B23006_010E",11620,"Ardmore, OK Micro Area; Oklahoma","40","8901"
"B23006_010E",12780,"Bartlesville, OK Micro Area; Oklahoma","40","6095"
"B23006_010E",20340,"Duncan, OK Micro Area; Oklahoma","40","6547"
"B23006_010E",20460,"Durant, OK Micro Area; Oklahoma","40","4796"
"B23006_010E",21120,"Elk City, OK Micro Area; Oklahoma","40","2954"
"B23006_010E",21420,"Enid, OK Micro Area; Oklahoma","40","7821"
"B23006_010E",22900,"Fort Smith, AR-OK Metro Area (part); Oklahoma","40","12582"
"B23006_010E",25100,"Guymon, OK Micro Area; Oklahoma","40","2137"
"B23006_010E",30020,"Lawton, OK Metro Area; Oklahoma","40","14904"
"B23006_010E",32540,"McAlester, OK Micro Area; Oklahoma","40","5378"
"B23006_010E",33060,"Miami, OK Micro Area; Oklahoma","40","3998"
"B23006_010E",34780,"Muskogee, OK Micro Area; Oklahoma","40","7698"
"B23006_010E",36420,"Oklahoma City, OK Metro Area; Oklahoma","40","126935"
"B23006_010E",38620,"Ponca City, OK Micro Area; Oklahoma","40","5627"
"B23006_010E",43060,"Shawnee, OK Micro Area; Oklahoma","40","9082"
"B23006_010E",44660,"Stillwater, OK Micro Area; Oklahoma","40","5845"
"B23006_010E",45140,"Tahlequah, OK Micro Area; Oklahoma","40","4231"
"B23006_010E",46140,"Tulsa, OK Metro Area; Oklahoma","40","104479"
"B23006_010E",48220,"Weatherford, OK Micro Area; Oklahoma","40","2758"
"B23006_010E",49260,"Woodward, OK Micro Area; Oklahoma","40","2686"
"B23006_011E",10220,"Ada, OK Micro Area; Oklahoma","40","0"
"B23006_011E",11060,"Altus, OK Micro Area; Oklahoma","40","55"
"B23006_011E",11620,"Ardmore, OK Micro Area; Oklahoma","40","15"
"B23006_011E",12780,"Bartlesville, OK Micro Area; Oklahoma","40","0"
"B23006_011E",20340,"Duncan, OK Micro Area; Oklahoma","40","0"
"B23006_011E",20460,"Durant, OK Micro Area; Oklahoma","40","0"
"B23006_011E",21120,"Elk City, OK Micro Area; Oklahoma","40","0"
"B23006_011E",21420,"Enid, OK Micro Area; Oklahoma","40","40"
"B23006_011E",22900,"Fort Smith, AR-OK Metro Area (part); Oklahoma","40","6"
"B23006_011E",25100,"Guymon, OK Micro Area; Oklahoma","40","2"
"B23006_011E",30020,"Lawton, OK Metro Area; Oklahoma","40","1197"
"B23006_011E",32540,"McAlester, OK Micro Area; Oklahoma","40","2"
"B23006_011E",33060,"Miami, OK Micro Area; Oklahoma","40","2"
"B23006_011E",34780,"Muskogee, OK Micro Area; Oklahoma","40","17"
"B23006_011E",36420,"Oklahoma City, OK Metro Area; Oklahoma","40","462"
"B23006_011E",38620,"Ponca City, OK Micro Area; Oklahoma","40","2"
"B23006_011E",43060,"Shawnee, OK Micro Area; Oklahoma","40","9"
"B23006_011E",44660,"Stillwater, OK Micro Area; Oklahoma","40","0"
"B23006_011E",45140,"Tahlequah, OK Micro Area; Oklahoma","40","0"
"B23006_011E",46140,"Tulsa, OK Metro Area; Oklahoma","40","60"
"B23006_011E",48220,"Weatherford, OK Micro Area; Oklahoma","40","0"
"B23006_011E",49260,"Woodward, OK Micro Area; Oklahoma","40","0"
"B23006_012E",10220,"Ada, OK Micro Area; Oklahoma","40","4209"
"B23006_012E",11060,"Altus, OK Micro Area; Oklahoma","40","2585"
"B23006_012E",11620,"Ardmore, OK Micro Area; Oklahoma","40","8886"
"B23006_012E",12780,"Bartlesville, OK Micro Area; Oklahoma","40","6095"
"B23006_012E",20340,"Duncan, OK Micro Area; Oklahoma","40","6547"
"B23006_012E",20460,"Durant, OK Micro Area; Oklahoma","40","4796"
"B23006_012E",21120,"Elk City, OK Micro Area; Oklahoma","40","2954"
"B23006_012E",21420,"Enid, OK Micro Area; Oklahoma","40","7781"
"B23006_012E",22900,"Fort Smith, AR-OK Metro Area (part); Oklahoma","40","12576"
"B23006_012E",25100,"Guymon, OK Micro Area; Oklahoma","40","2135"
"B23006_012E",30020,"Lawton, OK Metro Area; Oklahoma","40","13707"
"B23006_012E",32540,"McAlester, OK Micro Area; Oklahoma","40","5376"
"B23006_012E",33060,"Miami, OK Micro Area; Oklahoma","40","3996"
"B23006_012E",34780,"Muskogee, OK Micro Area; Oklahoma","40","7681"
"B23006_012E",36420,"Oklahoma City, OK Metro Area; Oklahoma","40","126473"
"B23006_012E",38620,"Ponca City, OK Micro Area; Oklahoma","40","5625"
"B23006_012E",43060,"Shawnee, OK Micro Area; Oklahoma","40","9073"
"B23006_012E",44660,"Stillwater, OK Micro Area; Oklahoma","40","5845"
"B23006_012E",45140,"Tahlequah, OK Micro Area; Oklahoma","40","4231"
"B23006_012E",46140,"Tulsa, OK Metro Area; Oklahoma","40","104419"
"B23006_012E",48220,"Weatherford, OK Micro Area; Oklahoma","40","2758"
"B23006_012E",49260,"Woodward, OK Micro Area; Oklahoma","40","2686"
"B23006_013E",10220,"Ada, OK Micro Area; Oklahoma","40","4009"
"B23006_013E",11060,"Altus, OK Micro Area; Oklahoma","40","2381"
"B23006_013E",11620,"Ardmore, OK Micro Area; Oklahoma","40","8542"
"B23006_013E",12780,"Bartlesville, OK Micro Area; Oklahoma","40","5737"
"B23006_013E",20340,"Duncan, OK Micro Area; Oklahoma","40","6057"
"B23006_013E",20460,"Durant, OK Micro Area; Oklahoma","40","4315"
"B23006_013E",21120,"Elk City, OK Micro Area; Oklahoma","40","2832"
"B23006_013E",21420,"Enid, OK Micro Area; Oklahoma","40","7428"
"B23006_013E",22900,"Fort Smith, AR-OK Metro Area (part); Oklahoma","40","11481"
"B23006_013E",25100,"Guymon, OK Micro Area; Oklahoma","40","1980"
"B23006_013E",30020,"Lawton, OK Metro Area; Oklahoma","40","12817"
"B23006_013E",32540,"McAlester, OK Micro Area; Oklahoma","40","5107"
"B23006_013E",33060,"Miami, OK Micro Area; Oklahoma","40","3659"
"B23006_013E",34780,"Muskogee, OK Micro Area; Oklahoma","40","7323"
"B23006_013E",36420,"Oklahoma City, OK Metro Area; Oklahoma","40","117960"
"B23006_013E",38620,"Ponca City, OK Micro Area; Oklahoma","40","5358"
"B23006_013E",43060,"Shawnee, OK Micro Area; Oklahoma","40","8437"
"B23006_013E",44660,"Stillwater, OK Micro Area; Oklahoma","40","5524"
"B23006_013E",45140,"Tahlequah, OK Micro Area; Oklahoma","40","3934"
"B23006_013E",46140,"Tulsa, OK Metro Area; Oklahoma","40","97315"
"B23006_013E",48220,"Weatherford, OK Micro Area; Oklahoma","40","2699"
"B23006_013E",49260,"Woodward, OK Micro Area; Oklahoma","40","2601"
"B23006_014E",10220,"Ada, OK Micro Area; Oklahoma","40","200"
"B23006_014E",11060,"Altus, OK Micro Area; Oklahoma","40","204"
"B23006_014E",11620,"Ardmore, OK Micro Area; Oklahoma","40","344"
"B23006_014E",12780,"Bartlesville, OK Micro Area; Oklahoma","40","358"
"B23006_014E",20340,"Duncan, OK Micro Area; Oklahoma","40","490"
"B23006_014E",20460,"Durant, OK Micro Area; Oklahoma","40","481"
"B23006_014E",21120,"Elk City, OK Micro Area; Oklahoma","40","122"
"B23006_014E",21420,"Enid, OK Micro Area; Oklahoma","40","353"
"B23006_014E",22900,"Fort Smith, AR-OK Metro Area (part); Oklahoma","40","1095"
"B23006_014E",25100,"Guymon, OK Micro Area; Oklahoma","40","155"
"B23006_014E",30020,"Lawton, OK Metro Area; Oklahoma","40","890"
"B23006_014E",32540,"McAlester, OK Micro Area; Oklahoma","40","269"
"B23006_014E",33060,"Miami, OK Micro Area; Oklahoma","40","337"
"B23006_014E",34780,"Muskogee, OK Micro Area; Oklahoma","40","358"
"B23006_014E",36420,"Oklahoma City, OK Metro Area; Oklahoma","40","8513"
"B23006_014E",38620,"Ponca City, OK Micro Area; Oklahoma","40","267"
"B23006_014E",43060,"Shawnee, OK Micro Area; Oklahoma","40","636"
"B23006_014E",44660,"Stillwater, OK Micro Area; Oklahoma","40","321"
"B23006_014E",45140,"Tahlequah, OK Micro Area; Oklahoma","40","297"
"B23006_014E",46140,"Tulsa, OK Metro Area; Oklahoma","40","7104"
"B23006_014E",48220,"Weatherford, OK Micro Area; Oklahoma","40","59"
"B23006_014E",49260,"Woodward, OK Micro Area; Oklahoma","40","85"
"B23006_015E",10220,"Ada, OK Micro Area; Oklahoma","40","1172"
"B23006_015E",11060,"Altus, OK Micro Area; Oklahoma","40","945"
"B23006_015E",11620,"Ardmore, OK Micro Area; Oklahoma","40","3557"
"B23006_015E",12780,"Bartlesville, OK Micro Area; Oklahoma","40","2095"
"B23006_015E",20340,"Duncan, OK Micro Area; Oklahoma","40","2548"
"B23006_015E",20460,"Durant, OK Micro Area; Oklahoma","40","2082"
"B23006_015E",21120,"Elk City, OK Micro Area; Oklahoma","40","1402"
"B23006_015E",21420,"Enid, OK Micro Area; Oklahoma","40","2435"
"B23006_015E",22900,"Fort Smith, AR-OK Metro Area (part); Oklahoma","40","6099"
"B23006_015E",25100,"Guymon, OK Micro Area; Oklahoma","40","445"
"B23006_015E",30020,"Lawton, OK Metro Area; Oklahoma","40","6473"
"B23006_015E",32540,"McAlester, OK Micro Area; Oklahoma","40","3280"
"B23006_015E",33060,"Miami, OK Micro Area; Oklahoma","40","1590"
"B23006_015E",34780,"Muskogee, OK Micro Area; Oklahoma","40","4461"
"B23006_015E",36420,"Oklahoma City, OK Metro Area; Oklahoma","40","45929"
"B23006_015E",38620,"Ponca City, OK Micro Area; Oklahoma","40","2156"
"B23006_015E",43060,"Shawnee, OK Micro Area; Oklahoma","40","3629"
"B23006_015E",44660,"Stillwater, OK Micro Area; Oklahoma","40","2859"
"B23006_015E",45140,"Tahlequah, OK Micro Area; Oklahoma","40","2515"
"B23006_015E",46140,"Tulsa, OK Metro Area; Oklahoma","40","36030"
"B23006_015E",48220,"Weatherford, OK Micro Area; Oklahoma","40","901"
"B23006_015E",49260,"Woodward, OK Micro Area; Oklahoma","40","1120"
"B23006_016E",10220,"Ada, OK Micro Area; Oklahoma","40","5229"
"B23006_016E",11060,"Altus, OK Micro Area; Oklahoma","40","4658"
"B23006_016E",11620,"Ardmore, OK Micro Area; Oklahoma","40","7541"
"B23006_016E",12780,"Bartlesville, OK Micro Area; Oklahoma","40","7758"
"B23006_016E",20340,"Duncan, OK Micro Area; Oklahoma","40","6438"
"B23006_016E",20460,"Durant, OK Micro Area; Oklahoma","40","6138"
"B23006_016E",21120,"Elk City, OK Micro Area; Oklahoma","40","3354"
"B23006_016E",21420,"Enid, OK Micro Area; Oklahoma","40","8603"
"B23006_016E",22900,"Fort Smith, AR-OK Metro Area (part); Oklahoma","40","14802"
"B23006_016E",25100,"Guymon, OK Micro Area; Oklahoma","40","2427"
"B23006_016E",30020,"Lawton, OK Metro Area; Oklahoma","40","22414"
"B23006_016E",32540,"McAlester, OK Micro Area; Oklahoma","40","7664"
"B23006_016E",33060,"Miami, OK Micro Area; Oklahoma","40","5586"
"B23006_016E",34780,"Muskogee, OK Micro Area; Oklahoma","40","12698"
"B23006_016E",36420,"Oklahoma City, OK Metro Area; Oklahoma","40","213776"
"B23006_016E",38620,"Ponca City, OK Micro Area; Oklahoma","40","7616"
"B23006_016E",43060,"Shawnee, OK Micro Area; Oklahoma","40","11649"
"B23006_016E",44660,"Stillwater, OK Micro Area; Oklahoma","40","9776"
"B23006_016E",45140,"Tahlequah, OK Micro Area; Oklahoma","40","6995"
"B23006_016E",46140,"Tulsa, OK Metro Area; Oklahoma","40","166207"
"B23006_016E",48220,"Weatherford, OK Micro Area; Oklahoma","40","3818"
"B23006_016E",49260,"Woodward, OK Micro Area; Oklahoma","40","3063"
"B23006_024E",10220,"Ada, OK Micro Area; Oklahoma","40","4744"
"B23006_024E",11060,"Altus, OK Micro Area; Oklahoma","40","2478"
"B23006_024E",11620,"Ardmore, OK Micro Area; Oklahoma","40","4278"
"B23006_024E",12780,"Bartlesville, OK Micro Area; Oklahoma","40","5912"
"B23006_024E",20340,"Duncan, OK Micro Area; Oklahoma","40","3495"
"B23006_024E",20460,"Durant, OK Micro Area; Oklahoma","40","3893"
"B23006_024E",21120,"Elk City, OK Micro Area; Oklahoma","40","1613"
"B23006_024E",21420,"Enid, OK Micro Area; Oklahoma","40","6542"
"B23006_024E",22900,"Fort Smith, AR-OK Metro Area (part); Oklahoma","40","4778"
"B23006_024E",25100,"Guymon, OK Micro Area; Oklahoma","40","1761"
"B23006_024E",30020,"Lawton, OK Metro Area; Oklahoma","40","10866"
"B23006_024E",32540,"McAlester, OK Micro Area; Oklahoma","40","3136"
"B23006_024E",33060,"Miami, OK Micro Area; Oklahoma","40","1899"
"B23006_024E",34780,"Muskogee, OK Micro Area; Oklahoma","40","5249"
"B23006_024E",36420,"Oklahoma City, OK Metro Area; Oklahoma","40","162700"
"B23006_024E",38620,"Ponca City, OK Micro Area; Oklahoma","40","3802"
"B23006_024E",43060,"Shawnee, OK Micro Area; Oklahoma","40","5366"
"B23006_024E",44660,"Stillwater, OK Micro Area; Oklahoma","40","10118"
"B23006_024E",45140,"Tahlequah, OK Micro Area; Oklahoma","40","4246"
"B23006_024E",46140,"Tulsa, OK Metro Area; Oklahoma","40","110618"
"B23006_024E",48220,"Weatherford, OK Micro Area; Oklahoma","40","2665"
"B23006_024E",49260,"Woodward, OK Micro Area; Oklahoma","40","1696"
"B23006_025E",10220,"Ada, OK Micro Area; Oklahoma","40","15"
"B23006_025E",11060,"Altus, OK Micro Area; Oklahoma","40","276"
"B23006_025E",11620,"Ardmore, OK Micro Area; Oklahoma","40","0"
"B23006_025E",12780,"Bartlesville, OK Micro Area; Oklahoma","40","0"
"B23006_025E",20340,"Duncan, OK Micro Area; Oklahoma","40","34"
"B23006_025E",20460,"Durant, OK Micro Area; Oklahoma","40","0"
"B23006_025E",21120,"Elk City, OK Micro Area; Oklahoma","40","0"
"B23006_025E",21420,"Enid, OK Micro Area; Oklahoma","40","598"
"B23006_025E",22900,"Fort Smith, AR-OK Metro Area (part); Oklahoma","40","43"
"B23006_025E",25100,"Guymon, OK Micro Area; Oklahoma","40","0"
"B23006_025E",30020,"Lawton, OK Metro Area; Oklahoma","40","1087"
"B23006_025E",32540,"McAlester, OK Micro Area; Oklahoma","40","0"
"B23006_025E",33060,"Miami, OK Micro Area; Oklahoma","40","0"
"B23006_025E",34780,"Muskogee, OK Micro Area; Oklahoma","40","27"
